[2024/05/18 04:17:16] - Namespace(att_method='norm_steep', attack_iters=10, batch_size=128, beta=8.0, chkpt_iters=50, dataset='cifar100', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', manual_step=0, model='WideResNet', momentum=0.9, norm='l_inf', pgd_alpha=2.0, random_init=1, resume=0, seed=1, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/05/18 04:17:26] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/18 04:37:20] - 0 		 986.0 	 	 208.6 	 	 0.1000  		 4.2877 	 0.0482 	 	 4.4297  	 0.0358  	 	 4.4317 	 0.0356  	 	 4.0291 	 0.0822  	 	 4.2282 	 0.0588  	 	 4.2314 	 0.0582
[2024/05/18 04:57:10] - 1 		 981.2 	 	 208.5 	 	 0.1000  		 3.9178 	 0.0994 	 	 4.1661  	 0.0651  	 	 4.1699 	 0.0647  	 	 3.7066 	 0.1434  	 	 4.0111 	 0.0911  	 	 4.0155 	 0.0910
[2024/05/18 05:17:00] - 2 		 980.9 	 	 208.9 	 	 0.1000  		 3.6829 	 0.1434 	 	 4.0140  	 0.0887  	 	 4.0191 	 0.0882  	 	 3.5888 	 0.1526  	 	 3.9617 	 0.0949  	 	 3.9672 	 0.0947
[2024/05/18 05:36:50] - 3 		 981.1 	 	 209.4 	 	 0.1000  		 3.5158 	 0.1789 	 	 3.9050  	 0.1061  	 	 3.9112 	 0.1058  	 	 3.4282 	 0.1941  	 	 3.8812 	 0.1123  	 	 3.8885 	 0.1118
[2024/05/18 05:56:41] - 4 		 981.1 	 	 208.9 	 	 0.1000  		 3.3819 	 0.2067 	 	 3.8218  	 0.1179  	 	 3.8291 	 0.1174  	 	 3.2223 	 0.2318  	 	 3.7304 	 0.1380  	 	 3.7392 	 0.1374
[2024/05/18 06:16:31] - 5 		 981.1 	 	 209.0 	 	 0.1000  		 3.2608 	 0.2286 	 	 3.7490  	 0.1290  	 	 3.7575 	 0.1281  	 	 3.1333 	 0.2410  	 	 3.7154 	 0.1383  	 	 3.7264 	 0.1366
[2024/05/18 06:36:21] - 6 		 981.5 	 	 209.1 	 	 0.1000  		 3.1446 	 0.2561 	 	 3.6797  	 0.1419  	 	 3.6895 	 0.1409  	 	 2.9333 	 0.2940  	 	 3.5682 	 0.1623  	 	 3.5809 	 0.1605
[2024/05/18 06:56:12] - 7 		 981.8 	 	 209.2 	 	 0.1000  		 3.0446 	 0.2792 	 	 3.6183  	 0.1529  	 	 3.6292 	 0.1523  	 	 2.8986 	 0.3035  	 	 3.5431 	 0.1686  	 	 3.5560 	 0.1666
[2024/05/18 07:16:03] - 8 		 981.9 	 	 209.0 	 	 0.1000  		 2.9584 	 0.2981 	 	 3.5651  	 0.1628  	 	 3.5772 	 0.1615  	 	 2.8137 	 0.3149  	 	 3.4951 	 0.1712  	 	 3.5098 	 0.1693
[2024/05/18 07:35:53] - 9 		 981.0 	 	 208.4 	 	 0.1000  		 2.8933 	 0.3099 	 	 3.5208  	 0.1686  	 	 3.5336 	 0.1664  	 	 2.8005 	 0.3128  	 	 3.5472 	 0.1694  	 	 3.5636 	 0.1672
[2024/05/18 07:55:42] - 10 		 981.1 	 	 208.3 	 	 0.1000  		 2.8280 	 0.3254 	 	 3.4795  	 0.1764  	 	 3.4932 	 0.1746  	 	 2.6905 	 0.3472  	 	 3.4240 	 0.1899  	 	 3.4396 	 0.1868
[2024/05/18 08:15:31] - 11 		 980.7 	 	 208.3 	 	 0.1000  		 2.7701 	 0.3397 	 	 3.4440  	 0.1819  	 	 3.4585 	 0.1798  	 	 2.5938 	 0.3607  	 	 3.4400 	 0.1905  	 	 3.4595 	 0.1876
[2024/05/18 08:35:19] - 12 		 979.9 	 	 208.1 	 	 0.1000  		 2.7250 	 0.3483 	 	 3.4126  	 0.1879  	 	 3.4277 	 0.1858  	 	 2.5421 	 0.3687  	 	 3.4365 	 0.1906  	 	 3.4594 	 0.1878
[2024/05/18 08:55:08] - 13 		 980.4 	 	 208.2 	 	 0.1000  		 2.6829 	 0.3595 	 	 3.3851  	 0.1935  	 	 3.4006 	 0.1914  	 	 2.5286 	 0.3769  	 	 3.3245 	 0.2049  	 	 3.3427 	 0.2013
[2024/05/18 09:14:57] - 14 		 980.3 	 	 208.1 	 	 0.1000  		 2.6364 	 0.3712 	 	 3.3559  	 0.1973  	 	 3.3722 	 0.1953  	 	 2.5805 	 0.3697  	 	 3.3638 	 0.1991  	 	 3.3811 	 0.1958
[2024/05/18 09:34:46] - 15 		 980.3 	 	 209.0 	 	 0.1000  		 2.6035 	 0.3760 	 	 3.3335  	 0.2005  	 	 3.3503 	 0.1982  	 	 2.4377 	 0.4004  	 	 3.3048 	 0.2092  	 	 3.3265 	 0.2059
[2024/05/18 09:54:34] - 16 		 980.0 	 	 208.2 	 	 0.1000  		 2.5673 	 0.3857 	 	 3.3098  	 0.2059  	 	 3.3271 	 0.2035  	 	 2.4328 	 0.3990  	 	 3.3004 	 0.2171  	 	 3.3212 	 0.2139
[2024/05/18 10:14:22] - 17 		 980.0 	 	 208.1 	 	 0.1000  		 2.5326 	 0.3934 	 	 3.2858  	 0.2085  	 	 3.3036 	 0.2056  	 	 2.4482 	 0.3907  	 	 3.3011 	 0.2144  	 	 3.3221 	 0.2121
[2024/05/18 10:34:11] - 18 		 980.7 	 	 208.2 	 	 0.1000  		 2.5073 	 0.3976 	 	 3.2725  	 0.2099  	 	 3.2906 	 0.2073  	 	 2.4258 	 0.3926  	 	 3.3261 	 0.2043  	 	 3.3492 	 0.2013
