[2024/05/17 19:45:08] - Namespace(att_method='norm_steep', attack_iters=10, batch_size=128, beta=1.3, chkpt_iters=50, dataset='cifar10', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', manual_step=0, model='PreRes18_standard', momentum=0.9, norm='l_inf', pgd_alpha=2.0, random_init=1, resume=0, seed=1, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/05/17 19:45:13] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/17 19:49:23] - 0 		 204.3 	 	 45.5 	 	 0.1000  		 1.8235 	 0.3208 	 	 1.9918  	 0.2523  	 	 2.2062 	 0.1901  	 	 1.5674 	 0.4160  	 	 1.7887 	 0.3216  	 	 2.0934 	 0.2284
[2024/05/17 19:53:27] - 1 		 198.8 	 	 45.3 	 	 0.1000  		 1.5315 	 0.4415 	 	 1.7623  	 0.3342  	 	 2.0795 	 0.2283  	 	 1.3500 	 0.5147  	 	 1.6136 	 0.3906  	 	 2.0178 	 0.2403
[2024/05/17 19:57:31] - 2 		 198.8 	 	 45.2 	 	 0.1000  		 1.3532 	 0.5185 	 	 1.6297  	 0.3868  	 	 2.0346 	 0.2467  	 	 1.2090 	 0.5682  	 	 1.5147 	 0.4220  	 	 2.0043 	 0.2466
[2024/05/17 20:01:35] - 3 		 198.5 	 	 45.3 	 	 0.1000  		 1.2126 	 0.5801 	 	 1.5231  	 0.4260  	 	 2.0001 	 0.2604  	 	 1.1135 	 0.5961  	 	 1.4463 	 0.4498  	 	 1.9990 	 0.2609
[2024/05/17 20:05:39] - 4 		 198.7 	 	 45.4 	 	 0.1000  		 1.0934 	 0.6291 	 	 1.4312  	 0.4622  	 	 1.9797 	 0.2703  	 	 0.9996 	 0.6410  	 	 1.3892 	 0.4774  	 	 2.0790 	 0.2718
[2024/05/17 20:09:43] - 5 		 198.6 	 	 45.3 	 	 0.1000  		 1.0215 	 0.6609 	 	 1.3736  	 0.4852  	 	 1.9646 	 0.2803  	 	 1.0271 	 0.6343  	 	 1.4049 	 0.4789  	 	 2.0672 	 0.2727
[2024/05/17 20:13:47] - 6 		 198.8 	 	 45.4 	 	 0.1000  		 0.9573 	 0.6857 	 	 1.3201  	 0.5054  	 	 1.9503 	 0.2914  	 	 0.9185 	 0.6863  	 	 1.3170 	 0.5025  	 	 2.0954 	 0.2470
[2024/05/17 20:17:51] - 7 		 198.6 	 	 45.5 	 	 0.1000  		 0.9096 	 0.7050 	 	 1.2813  	 0.5199  	 	 1.9483 	 0.2983  	 	 0.8585 	 0.6949  	 	 1.2708 	 0.5259  	 	 2.1006 	 0.2782
[2024/05/17 20:21:55] - 8 		 198.6 	 	 45.4 	 	 0.1000  		 0.8729 	 0.7157 	 	 1.2502  	 0.5293  	 	 1.9392 	 0.3019  	 	 0.8134 	 0.7175  	 	 1.2318 	 0.5326  	 	 2.0964 	 0.2733
[2024/05/17 20:26:00] - 9 		 198.9 	 	 45.4 	 	 0.1000  		 0.8461 	 0.7295 	 	 1.2262  	 0.5372  	 	 1.9335 	 0.3083  	 	 0.8028 	 0.7288  	 	 1.2354 	 0.5390  	 	 2.2190 	 0.2738
[2024/05/17 20:30:04] - 10 		 198.5 	 	 45.3 	 	 0.1000  		 0.8214 	 0.7370 	 	 1.2065  	 0.5461  	 	 1.9392 	 0.3077  	 	 0.7844 	 0.7405  	 	 1.2005 	 0.5521  	 	 2.0448 	 0.2821
[2024/05/17 20:34:08] - 11 		 198.6 	 	 45.3 	 	 0.1000  		 0.7978 	 0.7473 	 	 1.1870  	 0.5559  	 	 1.9362 	 0.3135  	 	 0.7687 	 0.7388  	 	 1.2340 	 0.5434  	 	 2.2685 	 0.2574
[2024/05/17 20:38:12] - 12 		 198.8 	 	 45.3 	 	 0.1000  		 0.7844 	 0.7525 	 	 1.1745  	 0.5594  	 	 1.9350 	 0.3156  	 	 0.7628 	 0.7347  	 	 1.2050 	 0.5489  	 	 2.1428 	 0.2729
[2024/05/17 20:42:16] - 13 		 198.6 	 	 45.3 	 	 0.1000  		 0.7608 	 0.7611 	 	 1.1537  	 0.5682  	 	 1.9306 	 0.3192  	 	 0.7351 	 0.7504  	 	 1.1630 	 0.5664  	 	 2.0735 	 0.2909
[2024/05/17 20:46:19] - 14 		 198.7 	 	 45.2 	 	 0.1000  		 0.7442 	 0.7677 	 	 1.1410  	 0.5713  	 	 1.9326 	 0.3210  	 	 0.7443 	 0.7473  	 	 1.1442 	 0.5680  	 	 1.9777 	 0.3041
[2024/05/17 20:50:23] - 15 		 198.8 	 	 45.2 	 	 0.1000  		 0.7397 	 0.7668 	 	 1.1355  	 0.5726  	 	 1.9338 	 0.3237  	 	 0.7456 	 0.7468  	 	 1.1629 	 0.5695  	 	 2.0247 	 0.3006
[2024/05/17 20:54:27] - 16 		 198.3 	 	 45.3 	 	 0.1000  		 0.7251 	 0.7719 	 	 1.1234  	 0.5783  	 	 1.9340 	 0.3244  	 	 0.6996 	 0.7693  	 	 1.1680 	 0.5680  	 	 2.1659 	 0.2748
[2024/05/17 20:58:31] - 17 		 198.9 	 	 45.3 	 	 0.1000  		 0.7068 	 0.7792 	 	 1.1068  	 0.5831  	 	 1.9334 	 0.3281  	 	 0.7063 	 0.7608  	 	 1.1138 	 0.5874  	 	 1.9851 	 0.3070
[2024/05/17 21:02:35] - 18 		 198.3 	 	 45.2 	 	 0.1000  		 0.7050 	 0.7791 	 	 1.1035  	 0.5847  	 	 1.9320 	 0.3280  	 	 0.6847 	 0.7736  	 	 1.1335 	 0.5821  	 	 2.1746 	 0.2809
[2024/05/17 21:06:39] - 19 		 198.9 	 	 45.3 	 	 0.1000  		 0.6910 	 0.7840 	 	 1.0913  	 0.5887  	 	 1.9327 	 0.3295  	 	 0.8326 	 0.7297  	 	 1.3770 	 0.5169  	 	 2.4951 	 0.2327
[2024/05/17 21:10:43] - 20 		 198.5 	 	 45.2 	 	 0.1000  		 0.6840 	 0.7895 	 	 1.0866  	 0.5916  	 	 1.9368 	 0.3301  	 	 0.7127 	 0.7664  	 	 1.1433 	 0.5761  	 	 2.0706 	 0.2953
[2024/05/17 21:14:47] - 21 		 198.7 	 	 45.4 	 	 0.1000  		 0.6787 	 0.7900 	 	 1.0814  	 0.5941  	 	 1.9329 	 0.3335  	 	 0.7623 	 0.7500  	 	 1.2005 	 0.5494  	 	 2.1326 	 0.2729
[2024/05/17 21:18:51] - 22 		 198.7 	 	 45.3 	 	 0.1000  		 0.6741 	 0.7910 	 	 1.0765  	 0.5955  	 	 1.9312 	 0.3356  	 	 0.7383 	 0.7494  	 	 1.2118 	 0.5571  	 	 2.2225 	 0.2853
[2024/05/17 21:22:54] - 23 		 198.4 	 	 45.3 	 	 0.1000  		 0.6696 	 0.7939 	 	 1.0726  	 0.5975  	 	 1.9339 	 0.3326  	 	 0.6729 	 0.7802  	 	 1.1592 	 0.5757  	 	 2.2882 	 0.2693
[2024/05/17 21:26:58] - 24 		 198.8 	 	 45.3 	 	 0.1000  		 0.6562 	 0.7993 	 	 1.0600  	 0.6030  	 	 1.9271 	 0.3376  	 	 0.6459 	 0.7859  	 	 1.0846 	 0.5922  	 	 2.0787 	 0.2991
[2024/05/17 21:31:02] - 25 		 198.2 	 	 45.4 	 	 0.1000  		 0.6516 	 0.8014 	 	 1.0570  	 0.6023  	 	 1.9376 	 0.3367  	 	 0.6424 	 0.7909  	 	 1.1013 	 0.5923  	 	 2.1662 	 0.2704
[2024/05/17 21:35:06] - 26 		 198.5 	 	 45.3 	 	 0.1000  		 0.6506 	 0.8002 	 	 1.0564  	 0.6022  	 	 1.9349 	 0.3391  	 	 0.6532 	 0.7785  	 	 1.0959 	 0.5869  	 	 2.1570 	 0.3013
[2024/05/17 21:39:10] - 27 		 198.7 	 	 45.3 	 	 0.1000  		 0.6466 	 0.7994 	 	 1.0518  	 0.6086  	 	 1.9342 	 0.3405  	 	 0.6174 	 0.7898  	 	 1.1208 	 0.5885  	 	 2.3723 	 0.2793
[2024/05/17 21:43:13] - 28 		 198.4 	 	 45.1 	 	 0.1000  		 0.6397 	 0.8045 	 	 1.0458  	 0.6075  	 	 1.9323 	 0.3407  	 	 0.6597 	 0.7730  	 	 1.1901 	 0.5661  	 	 2.4660 	 0.2580
[2024/05/17 21:47:17] - 29 		 198.3 	 	 45.2 	 	 0.1000  		 0.6368 	 0.8063 	 	 1.0432  	 0.6092  	 	 1.9354 	 0.3415  	 	 0.6161 	 0.7987  	 	 1.0781 	 0.5968  	 	 2.1321 	 0.2900
[2024/05/17 21:51:20] - 30 		 197.6 	 	 45.1 	 	 0.1000  		 0.6296 	 0.8070 	 	 1.0394  	 0.6086  	 	 1.9374 	 0.3391  	 	 0.6316 	 0.7925  	 	 1.0744 	 0.6040  	 	 2.1309 	 0.3001
[2024/05/17 21:55:23] - 31 		 198.3 	 	 45.3 	 	 0.1000  		 0.6263 	 0.8097 	 	 1.0343  	 0.6122  	 	 1.9378 	 0.3432  	 	 0.6324 	 0.7887  	 	 1.0645 	 0.6052  	 	 2.0925 	 0.2942
[2024/05/17 21:59:26] - 32 		 197.8 	 	 45.1 	 	 0.1000  		 0.6207 	 0.8105 	 	 1.0297  	 0.6136  	 	 1.9349 	 0.3427  	 	 0.6848 	 0.7804  	 	 1.1111 	 0.5872  	 	 2.0400 	 0.2933
[2024/05/17 22:03:30] - 33 		 198.4 	 	 45.2 	 	 0.1000  		 0.6223 	 0.8117 	 	 1.0307  	 0.6115  	 	 1.9384 	 0.3427  	 	 0.6193 	 0.7893  	 	 1.0722 	 0.6041  	 	 2.1188 	 0.3127
